VisitID,TreeID,score,note,date
69162,1397,>5,"NA
",01/05/2009
69163,1397,<1,"NA
",29/03/2011
69164,1397,<3,"NA
",07/04/2011
69165,1397,>3,"NA
",11/04/2011
69166,1397,<4,"NA
",13/04/2011
69167,1397,>4,"NA
",15/04/2011
69168,1397,>6,"NA
",11/05/2011
69169,1397,>1,"NA
",26/04/2013
69170,1397,<2,"NA
",30/04/2013
69171,1397,>3,"NA
",02/05/2013
69172,1397,<4,"NA
",06/05/2013
69173,1397,>4,"NA
",08/05/2013
69174,1397,<5,"NA
",12/05/2013
69175,1397,>5,"NA
",16/05/2013
69176,1397,<6,"NA
",05/06/2013
69177,1397,>6,"NA
",09/06/2013
69178,1398,<1,"NA
",30/03/2009
69179,1398,<2,"NA
",07/04/2009
69180,1398,<3,"NA
",13/04/2009
69181,1398,>3,"NA
",15/04/2009
69182,1398,<4,"NA
",17/04/2009
69183,1398,>4,"NA
",21/04/2009
69184,1398,<5,"NA
",03/05/2009
69185,1398,>5,"NA
",05/05/2009
69186,1398,<1,"NA
",01/04/2011
69187,1398,<2,"NA
",05/04/2011
69188,1398,<3,"NA
",07/04/2011
69189,1398,>3,"NA
",11/04/2011
69190,1398,<4,"NA
",13/04/2011
69191,1398,>4,"NA
",19/04/2011
69192,1398,<6,"NA
",03/05/2011
69193,1398,>6,"NA
",13/05/2011
69194,1398,0,"NA
",26/04/2013
69195,1398,>1,"NA
",30/04/2013
69196,1398,<3,"NA
",04/05/2013
69197,1398,<4,"NA
",06/05/2013
69198,1398,>4,"NA
",10/05/2013
69199,1398,<5,"NA
",12/05/2013
69200,1398,>5,"NA
",16/05/2013
69201,1398,<6,"NA
",03/06/2013
69202,1398,>6,"NA
",09/06/2013
69203,1399,<1,"NA
",11/04/2009
69204,1399,<2,"NA
",13/04/2009
69205,1399,<3,"NA
",17/04/2009
69206,1399,>3,"NA
",21/04/2009
69207,1399,<4,"NA
",25/04/2009
69208,1399,>4,"NA
",27/04/2009
69209,1399,>5,"NA
",11/05/2009
69210,1399,<1,"NA
",29/03/2011
69211,1399,<2,"NA
",05/04/2011
69212,1399,<3,"NA
",09/04/2011
69213,1399,>3,"NA
",11/04/2011
69214,1399,<4,"NA
",17/04/2011
69215,1399,>4,"NA
",21/04/2011
69216,1399,<6,"NA
",29/04/2011
69217,1399,>6,"NA
",07/05/2011
69218,1399,>2,"NA
",10/04/2012
69219,1399,<3,"NA
",14/04/2012
69220,1399,>3,"NA
",30/04/2012
69221,1399,<4,"NA
",06/05/2012
69222,1399,>4,"NA
",14/05/2012
69223,1399,>5,"NA
",14/05/2012
69224,1399,<6,"NA
",03/06/2012
69225,1399,>6,"NA
",13/06/2012
69226,1399,0,"NA
",26/04/2013
69227,1399,<2,"NA
",30/04/2013
69228,1399,<3,"NA
",04/05/2013
69229,1399,>3,"NA
",06/05/2013
69230,1399,<4,"NA
",08/05/2013
69231,1399,>4,"NA
",12/05/2013
69232,1399,>5,"NA
",16/05/2013
69233,1399,>6,"NA
",09/06/2013
69234,1400,<2,"NA
",17/04/2009
69235,1400,<3,"NA
",19/04/2009
69236,1400,>3,"NA
",23/04/2009
69237,1400,<4,"NA
",25/04/2009
69238,1400,>4,"NA
",03/05/2009
69239,1400,<1,"NA
",15/04/2010
69240,1400,>1,"NA
",21/04/2010
69241,1400,<2,"NA
",27/04/2010
69242,1400,<3,"NA
",29/04/2010
69243,1400,>3,"NA
",29/04/2010
69244,1400,<4,"NA
",05/05/2010
69245,1400,>4,"NA
",15/05/2010
69246,1400,<6,"NA
",02/06/2010
69247,1400,<1,"NA
",09/04/2011
69248,1400,<2,"NA
",13/04/2011
69249,1400,<3,"NA
",15/04/2011
69250,1400,>3,"NA
",19/04/2011
69251,1400,<4,"NA
",21/04/2011
69252,1400,>4,"NA
",23/04/2011
69253,1400,<6,"NA
",07/05/2011
69254,1400,>6,"NA
",13/05/2011
69255,1400,<2,"NA
",30/03/2012
69256,1400,>2,"NA
",16/04/2012
69257,1400,<3,"NA
",28/04/2012
69258,1400,>3,"NA
",30/04/2012
69259,1400,<4,"NA
",06/05/2012
69260,1400,>4,"NA
",14/05/2012
69261,1400,<6,"NA
",03/06/2012
69262,1400,>6,"NA
",15/06/2012
69263,1400,0,"NA
",26/04/2013
69264,1400,<2,"NA
",30/04/2013
69265,1400,<3,"NA
",04/05/2013
69266,1400,>3,"NA
",06/05/2013
69267,1400,<4,"NA
",08/05/2013
69268,1400,>4,"NA
",14/05/2013
69269,1400,>5,"NA
",16/05/2013
69270,1400,<6,"NA
",09/06/2013
69271,1400,>6,"NA
",13/06/2013
69272,1401,<2,"NA
",17/04/2009
69273,1401,>2,"NA
",21/04/2009
69274,1401,<3,"NA
",23/04/2009
69275,1401,>3,"NA
",25/04/2009
69276,1401,<4,"NA
",27/04/2009
69277,1401,>4,"NA
",29/04/2009
69278,1401,>1,"NA
",13/04/2010
69279,1401,>2,"NA
",23/04/2010
69280,1401,<3,"NA
",27/04/2010
69281,1401,>3,"NA
",29/04/2010
69282,1401,<4,"NA
",05/05/2010
69283,1401,>4,"NA
",15/05/2010
69284,1401,<2,"NA
",05/04/2011
69285,1401,<3,"NA
",13/04/2011
69286,1401,>3,"NA
",17/04/2011
69287,1401,<4,"NA
",21/04/2011
69288,1401,>4,"NA
",23/04/2011
69289,1401,<5,"NA
",25/04/2011
69290,1401,>5,"NA
",27/04/2011
69291,1401,<6,"NA
",09/05/2011
69292,1401,>6,"NA
",13/05/2011
69293,1401,0,"NA
",10/04/2012
69294,1401,<2,"NA
",14/04/2012
69295,1401,>2,"NA
",22/04/2012
69296,1401,<3,"NA
",28/04/2012
69297,1401,>3,"NA
",06/05/2012
69298,1401,<4,"NA
",08/05/2012
69299,1401,>4,"NA
",20/05/2012
69300,1401,>5,"NA
",14/05/2012
69301,1401,<6,"NA
",11/06/2012
69302,1401,>6,"NA
",15/06/2012
69303,1401,0,"NA
",26/04/2013
69304,1401,<2,"NA
",30/04/2013
69305,1401,>2,"NA
",02/05/2013
69306,1401,<3,"NA
",04/05/2013
69307,1401,>3,"NA
",06/05/2013
69308,1401,<4,"NA
",10/05/2013
69309,1401,>4,"NA
",12/05/2013
69310,1401,<5,"NA
",16/05/2013
69311,1401,>5,"NA
",18/05/2013
69312,1401,<6,"NA
",09/06/2013
69313,1401,>6,"NA
",13/06/2013
69314,1402,<3,"NA
",17/04/2009
69315,1402,>3,"NA
",19/04/2009
69316,1402,<4,"NA
",23/04/2009
69317,1402,>4,"NA
",25/04/2009
69318,1402,>5,"NA
",11/05/2009
69319,1402,>4,"NA
",03/05/2011
69320,1402,<6,"NA
",11/05/2011
69321,1402,>6,"NA
",15/05/2011
69322,1402,0,"NA
",26/04/2013
69323,1402,>4,"NA
",18/05/2013
69324,1402,>5,"NA
",22/05/2013
69325,1403,<3,"NA
",17/04/2009
69326,1403,>3,"NA
",23/04/2009
69327,1403,<4,"NA
",25/04/2009
69328,1403,>4,"NA
",27/04/2009
69329,1403,<3,"NA
",23/04/2010
69330,1403,<4,"NA
",27/04/2010
69331,1403,>4,"NA
",09/05/2010
69332,1403,<6,"NA
",29/05/2010
69333,1403,<1,"NA
",01/04/2011
69334,1403,>1,"NA
",09/04/2011
69335,1403,<3,"NA
",13/04/2011
69336,1403,>3,"NA
",15/04/2011
69337,1403,<4,"NA
",19/04/2011
69338,1403,>4,"NA
",21/04/2011
69339,1403,<6,"NA
",05/05/2011
69340,1403,>6,"NA
",13/05/2011
69341,1403,<2,"NA
",30/03/2012
69342,1403,>2,"NA
",10/04/2012
69343,1403,<3,"NA
",30/04/2012
69344,1403,>3,"NA
",06/05/2012
69345,1403,<4,"NA
",12/05/2012
69346,1403,>4,"NA
",14/05/2012
69347,1403,>5,"NA
",14/05/2012
69348,1403,<6,"NA
",03/06/2012
69349,1403,>6,"NA
",15/06/2012
69350,1403,0,"NA
",26/04/2013
69351,1403,<2,"NA
",30/04/2013
69352,1403,<3,"NA
",04/05/2013
69353,1403,>3,"NA
",06/05/2013
69354,1403,<4,"NA
",08/05/2013
69355,1403,>4,"NA
",12/05/2013
69356,1403,<5,"NA
",16/05/2013
69357,1403,>5,"NA
",18/05/2013
69358,1403,<6,"NA
",05/06/2013
69359,1403,>6,"NA
",07/06/2013
69360,1404,0,"NA
",05/04/2009
69361,1404,<1,"NA
",07/04/2009
69362,1404,<3,"NA
",13/04/2009
69363,1404,>3,"NA
",17/04/2009
69364,1404,>4,"NA
",25/04/2009
69365,1404,<5,"NA
",07/05/2009
69366,1404,<1,"NA
",29/03/2011
69367,1404,<3,"NA
",09/04/2011
69368,1404,>3,"NA
",13/04/2011
69369,1404,<4,"NA
",15/04/2011
69370,1404,>4,"NA
",19/04/2011
69371,1404,<5,"NA
",21/04/2011
69372,1404,>5,"NA
",23/04/2011
69373,1404,<6,"NA
",03/05/2011
69374,1404,>6,"NA
",11/05/2011
69375,1404,0,"NA
",26/04/2013
69376,1404,>1,"NA
",28/04/2013
69377,1404,<2,"NA
",30/04/2013
69378,1404,<3,"NA
",02/05/2013
69379,1404,>3,"NA
",04/05/2013
69380,1404,<4,"NA
",06/05/2013
69381,1404,>4,"NA
",08/05/2013
69382,1404,>5,"NA
",16/05/2013
69383,1404,<6,"NA
",05/06/2013
69384,1405,<1,"NA
",09/04/2009
69385,1405,>1,"NA
",13/04/2009
69386,1405,>3,"NA
",17/04/2009
69387,1405,<4,"NA
",21/04/2009
69388,1405,>4,"NA
",25/04/2009
69389,1405,<1,"NA
",19/04/2010
69390,1405,>1,"NA
",21/04/2010
69391,1405,<2,"NA
",23/04/2010
69392,1405,>2,"NA
",01/05/2010
69393,1405,<3,"NA
",03/05/2010
69394,1405,<4,"NA
",03/05/2010
69395,1405,>4,"NA
",09/05/2010
69396,1405,<6,"NA
",29/05/2010
69397,1405,<1,"NA
",01/04/2011
69398,1405,<2,"NA
",09/04/2011
69399,1405,<3,"NA
",11/04/2011
69400,1405,>3,"NA
",13/04/2011
69401,1405,<4,"NA
",19/04/2011
69402,1405,>4,"NA
",21/04/2011
69403,1405,<6,"NA
",03/05/2011
69404,1405,>6,"NA
",11/05/2011
69405,1405,<2,"NA
",28/03/2012
69406,1405,>2,"NA
",10/04/2012
69407,1405,<3,"NA
",24/04/2012
69408,1405,>3,"NA
",28/04/2012
69409,1405,<4,"NA
",06/05/2012
69410,1405,>4,"NA
",14/05/2012
69411,1405,<5,"NA
",14/05/2012
69412,1405,>5,"NA
",24/05/2012
69413,1405,<6,"NA
",03/06/2012
69414,1405,>6,"NA
",15/06/2012
69415,1405,0,"NA
",26/04/2013
69416,1405,<2,"NA
",28/04/2013
69417,1405,<3,"NA
",02/05/2013
69418,1405,>3,"NA
",04/05/2013
69419,1405,<4,"NA
",06/05/2013
69420,1405,>4,"NA
",08/05/2013
69421,1405,>5,"NA
",16/05/2013
69422,1405,<6,"NA
",05/06/2013
69423,1405,>6,"NA
",09/06/2013
69424,1406,<1,"NA
",23/04/2009
69425,1406,>2,"NA
",29/04/2009
69426,1406,<3,"NA
",01/05/2009
69427,1406,<4,"NA
",05/05/2009
69428,1406,>4,"NA
",11/05/2009
69429,1406,<1,"NA
",07/04/2011
69430,1406,>4,"NA
",27/04/2011
69431,1406,<6,"NA
",05/05/2011
69432,1406,>6,"NA
",15/05/2011
69433,1406,0,"NA
",26/04/2013
69434,1406,>4,"NA
",18/05/2013
69435,1406,<6,"NA
",07/06/2013
69436,1406,>6,"NA
",11/06/2013
69437,1407,<1,"NA
",09/04/2009
69438,1407,<2,"NA
",19/04/2009
69439,1407,>2,"NA
",23/04/2009
69440,1407,<3,"NA
",25/04/2009
69441,1407,<4,"NA
",01/05/2009
69442,1407,>4,"NA
",11/05/2009
69443,1407,<1,"NA
",07/04/2011
69444,1407,<2,"NA
",11/04/2011
69445,1407,<3,"NA
",19/04/2011
69446,1407,>3,"NA
",21/04/2011
69447,1407,<4,"NA
",23/04/2011
69448,1407,>4,"NA
",25/04/2011
69449,1407,<6,"NA
",11/05/2011
69450,1407,>6,"NA
",15/05/2011
69451,1407,0,"NA
",26/04/2013
69452,1407,<2,"NA
",06/05/2013
69453,1407,<3,"NA
",10/05/2013
69454,1407,>3,"NA
",12/05/2013
69455,1407,<4,"NA
",18/05/2013
69456,1407,>4,"NA
",24/05/2013
69457,1407,>5,"NA
",24/05/2013
69458,1407,<6,"NA
",09/06/2013
69459,1408,<2,"NA
",19/04/2009
69460,1408,<3,"NA
",25/04/2009
69461,1408,<4,"NA
",29/04/2009
69462,1408,>4,"NA
",03/05/2009
69463,1408,<1,"NA
",07/04/2011
69464,1409,<3,"NA
",11/04/2009
69465,1409,<4,"NA
",19/04/2009
69466,1409,>4,"NA
",25/04/2009
69467,1409,<5,"NA
",09/05/2009
69468,1409,>5,"NA
",11/05/2009
69469,1409,<1,"NA
",07/04/2011
69470,1409,>4,"NA
",05/05/2011
69471,1409,<6,"NA
",11/05/2011
69472,1409,>6,"NA
",17/05/2011
69473,1409,0,"NA
",26/04/2013
69474,1409,>1,"NA
",28/04/2013
69475,1409,<2,"NA
",30/04/2013
69476,1409,<3,"NA
",02/05/2013
69477,1409,>3,"NA
",06/05/2013
69478,1409,<4,"NA
",10/05/2013
69479,1409,>4,"NA
",12/05/2013
69480,1409,>5,"NA
",18/05/2013
69481,1409,<6,"NA
",05/06/2013
69482,1409,>6,"NA
",09/06/2013
69483,1410,>1,"NA
",23/04/2013
69484,1410,<2,"NA
",25/04/2013
69485,1410,>2,"NA
",29/04/2013
69486,1410,<3,"NA
",01/05/2013
69487,1410,>3,"NA
",03/05/2013
69488,1410,>4,"NA
",07/05/2013
69489,1410,>5,"NA
",21/05/2013
69490,1410,<6,"NA
",02/06/2013
69491,1410,>6,"NA
",06/06/2013
69492,1410,<1,"NA
",08/04/2009
69493,1410,>1,"NA
",02/04/2009
69494,1410,<2,"NA
",06/04/2009
69495,1410,>2,"NA
",12/04/2009
69496,1410,>3,"NA
",16/04/2009
69497,1410,<4,"NA
",14/04/2009
69498,1410,>4,"NA
",20/04/2009
69499,1410,<5,"NA
",22/04/2009
69500,1410,<2,"NA
",06/04/2011
69501,1410,<3,"NA
",14/04/2011
69502,1410,>3,"NA
",16/04/2011
69503,1410,>4,"NA
",22/04/2011
69504,1410,<6,"NA
",06/05/2011
69505,1410,>6,"NA
",16/05/2011
69506,1411,>1,"NA
",23/04/2013
69507,1411,<2,"NA
",25/04/2013
69508,1411,>2,"NA
",29/04/2013
69509,1411,>3,"NA
",05/05/2013
69510,1411,<4,"NA
",07/05/2013
69511,1411,>4,"NA
",09/05/2013
69512,1411,>5,"NA
",25/05/2013
69513,1411,<6,"NA
",06/06/2013
69514,1411,>6,"NA
",10/06/2013
69515,1411,<1,"NA
",06/04/2009
69516,1411,>1,"NA
",12/04/2009
69517,1411,>2,"NA
",14/04/2009
69518,1411,<3,"NA
",16/04/2009
69519,1411,>3,"NA
",20/04/2009
69520,1411,<4,"NA
",22/04/2009
69521,1411,<2,"NA
",06/04/2011
69522,1411,<3,"NA
",14/04/2011
69523,1411,>3,"NA
",16/04/2011
69524,1411,<4,"NA
",20/04/2011
69525,1411,>4,"NA
",22/04/2011
69526,1411,<6,"NA
",06/05/2011
69527,1411,>6,"NA
",16/05/2011
69528,1412,<2,"NA
",25/04/2013
69529,1412,>2,"NA
",27/04/2013
69530,1412,<3,"NA
",01/05/2013
69531,1412,>3,"NA
",03/05/2013
69532,1412,>4,"NA
",07/05/2013
69533,1412,>5,"NA
",19/05/2013
69534,1412,<6,"NA
",02/06/2013
69535,1412,>6,"NA
",06/06/2013
69536,1412,>1,"NA
",02/04/2009
69537,1412,<2,"NA
",10/04/2009
69538,1412,<3,"NA
",14/04/2009
69539,1412,>3,"NA
",16/04/2009
69540,1412,>4,"NA
",18/04/2009
69541,1412,<6,"NA
",01/06/2009
69542,1412,>6,"NA
",07/06/2009
69543,1412,<1,"NA
",02/04/2011
69544,1412,>1,"NA
",04/04/2011
69545,1412,<2,"NA
",06/04/2011
69546,1412,>2,"NA
",08/04/2011
69547,1412,<3,"NA
",10/04/2011
69548,1412,>3,"NA
",12/04/2011
69549,1412,<4,"NA
",14/04/2011
69550,1412,>4,"NA
",22/04/2011
69551,1412,<5,"NA
",24/04/2011
69552,1412,>5,"NA
",26/04/2011
69553,1412,<6,"NA
",02/05/2011
69554,1412,>6,"NA
",12/05/2011
69555,1413,>1,"NA
",23/04/2013
69556,1413,<2,"NA
",01/05/2013
69557,1413,>2,"NA
",03/05/2013
69558,1413,>3,"NA
",07/05/2013
69559,1413,<4,"NA
",09/05/2013
69560,1413,>4,"NA
",13/05/2013
69561,1413,<6,"NA
",06/06/2013
69562,1413,>6,"NA
",08/06/2013
69563,1413,0,"NA
",08/04/2009
69564,1413,>1,"NA
",14/04/2009
69565,1413,<3,"NA
",16/04/2009
69566,1413,>3,"NA
",20/04/2009
69567,1413,>4,"NA
",24/04/2009
69568,1413,<6,"NA
",07/06/2009
69569,1413,>6,"NA
",11/06/2009
69570,1413,<1,"NA
",06/04/2011
69571,1413,>1,"NA
",08/04/2011
69572,1413,<3,"NA
",12/04/2011
69573,1413,>3,"NA
",14/04/2011
69574,1413,<4,"NA
",18/04/2011
69575,1413,>4,"NA
",22/04/2011
69576,1413,<6,"NA
",08/05/2011
69577,1413,>6,"NA
",14/05/2011
69578,1414,>1,"NA
",23/04/2013
69579,1414,<2,"NA
",25/04/2013
69580,1414,>2,"NA
",01/05/2013
69581,1414,<3,"NA
",03/05/2013
69582,1414,<4,"NA
",07/05/2013
69583,1414,>4,"NA
",09/05/2013
69584,1414,>5,"NA
",25/05/2013
69585,1414,<6,"NA
",02/06/2013
69586,1414,>6,"NA
",12/06/2013
69587,1414,<1,"NA
",02/04/2009
69588,1414,<2,"NA
",14/04/2009
69589,1414,>2,"NA
",16/04/2009
69590,1414,<3,"NA
",18/04/2009
69591,1414,>3,"NA
",22/04/2009
69592,1414,<4,"NA
",24/04/2009
69593,1414,>4,"NA
",26/04/2009
69594,1414,<6,"NA
",01/06/2009
69595,1414,>6,"NA
",11/06/2009
69596,1414,<1,"NA
",06/04/2011
69597,1414,<2,"NA
",10/04/2011
69598,1414,<3,"NA
",12/04/2011
69599,1414,>3,"NA
",18/04/2011
69600,1414,>4,"NA
",22/04/2011
69601,1414,>5,"NA
",26/04/2011
69602,1414,<6,"NA
",02/05/2011
69603,1414,>6,"NA
",12/05/2011
69604,1415,>1,"NA
",23/04/2013
69605,1415,<2,"NA
",27/04/2013
69606,1415,>2,"NA
",05/05/2013
69607,1415,>3,"NA
",07/05/2013
69608,1415,<4,"NA
",09/05/2013
69609,1415,>4,"NA
",11/05/2013
69610,1415,<6,"NA
",04/06/2013
69611,1415,>6,"NA
",14/06/2013
69612,1415,0,"NA
",06/04/2009
69613,1415,<1,"NA
",12/04/2009
69614,1415,>1,"NA
",14/04/2009
69615,1415,<2,"NA
",20/04/2009
69616,1415,<3,"NA
",24/04/2009
69617,1415,>3,"NA
",26/04/2009
69618,1415,<4,"NA
",30/04/2009
69619,1415,>4,"NA
",02/05/2009
69620,1415,<6,"NA
",01/06/2009
69621,1415,>6,"NA
",09/06/2009
69622,1415,<1,"NA
",04/04/2011
69623,1415,>1,"NA
",08/04/2011
69624,1415,<2,"NA
",10/04/2011
69625,1415,<3,"NA
",14/04/2011
69626,1415,>3,"NA
",18/04/2011
69627,1415,>4,"NA
",22/04/2011
69628,1415,<6,"NA
",02/05/2011
69629,1415,>6,"NA
",12/05/2011
69630,1416,<2,"NA
",23/04/2013
69631,1416,>2,"NA
",07/05/2013
69632,1416,>3,"NA
",09/05/2013
69633,1416,<4,"NA
",15/05/2013
69634,1416,>4,"NA
",13/05/2013
69635,1416,>5,"NA
",19/05/2013
69636,1416,<6,"NA
",04/06/2013
69637,1416,>6,"NA
",14/06/2013
69638,1416,0,"NA
",04/04/2009
69639,1416,<1,"NA
",16/04/2009
69640,1416,>2,"NA
",24/04/2009
69641,1416,<3,"NA
",26/04/2009
69642,1416,>3,"NA
",30/04/2009
69643,1416,<4,"NA
",02/05/2009
69644,1416,<5,"NA
",06/05/2009
69645,1416,>5,"NA
",10/05/2009
69646,1416,<6,"NA
",01/06/2009
69647,1416,>6,"NA
",07/06/2009
69648,1416,<1,"NA
",06/04/2011
69649,1416,<2,"NA
",08/04/2011
69650,1416,>2,"NA
",12/04/2011
69651,1416,<3,"NA
",14/04/2011
69652,1416,>3,"NA
",20/04/2011
69653,1416,<4,"NA
",22/04/2011
69654,1416,>4,"NA
",24/04/2011
69655,1416,>5,"NA
",28/04/2011
69656,1416,<6,"NA
",08/05/2011
69657,1416,>6,"NA
",16/05/2011
69658,1417,>3,"NA
",09/05/2013
69659,1417,<4,"NA
",11/05/2013
69660,1417,>4,"NA
",13/05/2013
69661,1417,>5,"NA
",25/05/2013
69662,1417,<6,"NA
",02/06/2013
69663,1417,>6,"NA
",12/06/2013
69664,1417,<1,"NA
",10/04/2009
69665,1417,>1,"NA
",14/04/2009
69666,1417,<3,"NA
",16/04/2009
69667,1417,<4,"NA
",24/04/2009
69668,1417,>4,"NA
",02/05/2009
69669,1417,>5,"NA
",06/05/2009
69670,1417,<6,"NA
",01/06/2009
69671,1417,>6,"NA
",07/06/2009
69672,1417,0,"NA
",11/04/2010
69673,1417,<1,"NA
",13/04/2010
69674,1417,>1,"NA
",19/04/2010
69675,1417,<2,"NA
",21/04/2010
69676,1417,>2,"NA
",25/04/2010
69677,1417,<3,"NA
",01/05/2010
69678,1417,>3,"NA
",03/05/2010
69679,1417,<4,"NA
",05/05/2010
69680,1417,>4,"NA
",09/05/2010
69681,1417,<5,"NA
",11/05/2010
69682,1417,>5,"NA
",19/05/2010
69683,1417,<6,"NA
",27/05/2010
69684,1417,>6,"NA
",04/06/2010
69685,1417,<1,"NA
",06/04/2011
69686,1417,>1,"NA
",08/04/2011
69687,1417,<2,"NA
",10/04/2011
69688,1417,<3,"NA
",12/04/2011
69689,1417,>3,"NA
",16/04/2011
69690,1417,<4,"NA
",22/04/2011
69691,1417,>5,"NA
",26/04/2011
69692,1417,<6,"NA
",10/05/2011
69693,1417,>6,"NA
",18/05/2011
69694,1417,<2,"NA
",10/04/2012
69695,1417,>2,"NA
",22/04/2012
69696,1417,>3,"NA
",02/05/2012
69697,1417,<4,"NA
",16/05/2012
69698,1417,>4,"NA
",20/05/2012
69699,1417,<6,"NA
",17/06/2012
69700,1417,>6,"NA
",23/06/2012
69701,1418,>1,"NA
",23/04/2013
69702,1418,<2,"NA
",27/04/2013
69703,1418,>2,"NA
",03/05/2013
69704,1418,<3,"NA
",07/05/2013
69705,1418,<4,"NA
",09/05/2013
69706,1418,>4,"NA
",11/05/2013
69707,1418,>5,"NA
",25/05/2013
69708,1418,<6,"NA
",02/06/2013
69709,1418,>6,"NA
",12/06/2013
69710,1418,0,"NA
",04/04/2009
69711,1418,>1,"NA
",14/04/2009
69712,1418,<2,"NA
",16/04/2009
69713,1418,>2,"NA
",22/04/2009
69714,1418,<4,"NA
",24/04/2009
69715,1418,>4,"NA
",04/05/2009
69716,1418,<5,"NA
",06/05/2009
69717,1418,>5,"NA
",10/05/2009
69718,1418,<6,"NA
",01/06/2009
69719,1418,>6,"NA
",07/06/2009
69720,1418,<1,"NA
",06/04/2011
69721,1418,<2,"NA
",10/04/2011
69722,1418,>2,"NA
",12/04/2011
69723,1418,<3,"NA
",14/04/2011
69724,1418,>3,"NA
",20/04/2011
69725,1418,>4,"NA
",22/04/2011
69726,1418,<6,"NA
",06/05/2011
69727,1418,>6,"NA
",16/05/2011
69728,1419,>1,"NA
",23/04/2013
69729,1419,<2,"NA
",25/04/2013
69730,1419,>2,"NA
",27/04/2013
69731,1419,<3,"NA
",01/05/2013
69732,1419,>3,"NA
",07/05/2013
69733,1419,>4,"NA
",09/05/2013
69734,1419,<5,"NA
",15/05/2013
69735,1419,>5,"NA
",19/05/2013
69736,1419,<6,"NA
",04/06/2013
69737,1419,>6,"NA
",10/06/2013
69738,1419,>2,"NA
",02/04/2009
69739,1419,<3,"NA
",04/04/2009
69740,1419,>4,"NA
",18/04/2009
69741,1419,<5,"NA
",02/05/2009
69742,1419,>5,"NA
",04/05/2009
69743,1419,<6,"NA
",28/05/2009
69744,1419,>6,"NA
",03/06/2009
69745,1419,<1,"NA
",06/04/2011
69746,1419,>1,"NA
",04/04/2011
69747,1419,<2,"NA
",10/04/2011
69748,1419,>3,"NA
",12/04/2011
69749,1419,<4,"NA
",18/04/2011
69750,1419,<5,"NA
",22/04/2011
69751,1419,>5,"NA
",26/04/2011
69752,1419,<6,"NA
",08/05/2011
69753,1419,>6,"NA
",16/05/2011
69754,3127,0,"NA
",04/04/2009
69755,3127,<1,"NA
",16/04/2009
69756,3127,<3,"NA
",18/04/2009
69757,3127,>3,"NA
",22/04/2009
69758,3127,<4,"NA
",04/05/2009
69759,3127,>4,"NA
",10/05/2009
69760,3127,<6,"NA
",07/06/2009
69761,3127,>6,"NA
",11/06/2009
69762,1420,<2,"NA
",25/04/2013
69763,1420,>2,"NA
",01/05/2013
69764,1420,<3,"NA
",03/05/2013
69765,1420,>3,"NA
",07/05/2013
69766,1420,<4,"NA
",09/05/2013
69767,1420,>4,"NA
",11/05/2013
69768,1420,>5,"NA
",19/05/2013
69769,1420,<6,"NA
",08/06/2013
69770,1420,>6,"NA
",10/06/2013
69771,1420,0,"NA
",06/04/2009
69772,1420,<1,"NA
",12/04/2009
69773,1420,<2,"NA
",14/04/2009
69774,1420,<3,"NA
",16/04/2009
69775,1420,>3,"NA
",20/04/2009
69776,1420,<4,"NA
",24/04/2009
69777,1420,<6,"NA
",01/06/2009
69778,1420,>6,"NA
",07/06/2009
69779,1420,<1,"NA
",11/04/2010
69780,1420,>1,"NA
",17/04/2010
69781,1420,<2,"NA
",21/04/2010
69782,1420,>2,"NA
",21/04/2010
69783,1420,<3,"NA
",27/04/2010
69784,1420,<4,"NA
",03/05/2010
69785,1420,>4,"NA
",09/05/2010
69786,1420,<5,"NA
",11/05/2010
69787,1420,>5,"NA
",25/05/2010
69788,1420,<6,"NA
",27/05/2010
69789,1420,>6,"NA
",04/06/2010
69790,1420,<1,"NA
",04/04/2011
69791,1420,>1,"NA
",08/04/2011
69792,1420,<2,"NA
",10/04/2011
69793,1420,<3,"NA
",12/04/2011
69794,1420,>3,"NA
",14/04/2011
69795,1420,<4,"NA
",22/04/2011
69796,1420,>5,"NA
",26/04/2011
69797,1420,<6,"NA
",06/05/2011
69798,1420,>6,"NA
",14/05/2011
69799,1420,<2,"NA
",10/04/2012
69800,1420,>2,"NA
",22/04/2012
69801,1420,<3,"NA
",30/04/2012
69802,1420,<4,"NA
",02/05/2012
69803,1420,>4,"NA
",16/05/2012
69804,1420,<6,"NA
",07/06/2012
69805,1420,>6,"NA
",21/06/2012
69806,3128,<1,"NA
",08/04/2009
69807,3128,>1,"NA
",14/04/2009
69808,3128,<2,"NA
",18/04/2009
69809,3128,<3,"NA
",22/04/2009
69810,3128,>3,"NA
",24/04/2009
69811,3128,<4,"NA
",06/05/2009
69812,3128,>4,"NA
",08/05/2009
69813,3128,<5,"NA
",10/05/2009
69814,3128,>5,"NA
",10/05/2009
69815,3128,<6,"NA
",01/06/2009
69816,3128,>6,"NA
",11/06/2009
69817,1421,>1,"NA
",10/04/2009
69818,1421,>2,"NA
",12/04/2009
69819,1421,<3,"NA
",16/04/2009
69820,1421,>3,"NA
",18/04/2009
69821,1421,<4,"NA
",24/04/2009
69822,1421,<6,"NA
",07/06/2009
69823,1421,>6,"NA
",11/06/2009
69824,1422,>3,"NA
",07/05/2013
69825,1422,>4,"NA
",13/05/2013
69826,1422,0,"NA
",06/04/2009
69827,1422,<1,"NA
",08/04/2009
